"id";"x";"y"
2336;-448;-98
2337;-447;-114
2338;198;27
2339;-439;-91
2340;-86;-580
2341;-403;-87
2342;-437;-111
2343;-92;-23
2344;-439;-102
2345;-305;354
2346;37;114
2347;-427;-468
2348;-120;-374
2349;375;-5
2350;-1;-175
2351;165;-335
2352;377;-15
2353;210;-339
2354;468;7
2355;-175;369
2356;380;-319
2357;362;-531
2358;306;-344
2359;518;-652
2360;535;-639
2361;529;-649
2362;524;-641
2363;536;-629
2364;539;-620
2365;62;-193
2366;222;-440
2367;222;-590
2368;214;-596
2369;79;46
2370;122;23
2371;291;-653
2372;-73;-98
2373;140;230
2374;234;358
2375;-4;27
2376;242;350
2377;-424;117
2378;223;356
2379;230;347
2380;295;-90
2381;345;-307
2382;-2;-26
2383;285;-70
2384;68;-170
2386;150;-287
2387;-314;531
2388;14;-799
2389;129;-584
2390;-319;-95
2391;-79;-440
2392;83;-586
2393;2;-571
2394;119;-587
2395;46;-577
2396;286;-80
2397;446;-182
2398;25;-377
2399;-84;-498
2400;-83;-507
2401;-77;-491
2402;604;-428
2403;218;-406
2404;612;-375
2405;608;-409
2406;-651;89
2407;-304;-123
2408;-610;247
2409;-841;170
2410;-204;-276
2411;152;-135
2412;186;-268
2413;116;-380
2414;638;-701
2415;628;-704
2416;637;-689
2417;646;-691
2418;648;-680
2419;332;-594
2420;349;-747
2421;136;-399
2422;-239;-321
2423;-242;-333
2424;2;-435
2425;144;-375
2426;33;-633
2427;309;-451
2428;70;-131
2429;287;-91
2430;135;-724
2431;157;-650
2432;818;-561
2433;272;-883
2434;304;-494
2435;356;-475
2436;105;-582
2437;26;-573
2438;-249;-77
2439;99;-575
2440;-320;-387
2441;-364;455
2442;144;165
2443;-34;-189
2444;-294;-195
2445;-5;-562
2446;66;-579
2447;97;-296
2448;-41;-561
2449;137;-577
2450;36;-156
2451;37;-572
2452;-247;159
2453;-241;421
2454;-259;118
2455;-325;-15
2456;239;-645
2457;-594;-9
2458;-331;-171
2459;-337;-589
2460;-426;-459
2461;-440;-449
2462;-400;-416
2463;-438;-187
2464;501;-494
2465;-332;-299
2466;-84;-380
2467;-268;119
2468;-239;179
2469;-77;41
2470;-209;168
2471;24;-564
2472;90;-755
2473;85;-576
2474;-50;-558
2475;56;-245
2476;60;-565
2477;-25;-560
2478;-764;-493
2479;-764;-480
2480;-741;-500
2481;-744;-492
2482;-217;-724
2483;-349;-298
2484;-225;-719
2485;675;-476
2486;857;-532
2487;489;-340
2488;920;-441
2489;542;-293
2490;736;-453
2491;713;-418
2492;712;-429
2493;381;-209
2494;850;-527
2495;56;-169
2496;601;-438
2497;521;-457
2498;152;-752
2499;673;-432
2500;617;-330
2501;530;-77
2502;-116;151
2503;-177;176
2504;-108;37
2505;217;-72
2506;166;60
2507;180;45
2508;750;-143
2509;176;53
2510;-291;-23
2511;-278;-447
2512;144;-567
2513;392;-471
2514;150;-409
2515;-255;-863
2516;-246;-859
2517;-239;-866
2518;-513;-118
2519;-407;81
2520;-668;52
2521;-441;95
2522;-787;-21
2523;-718;-111
2524;-711;-108
2525;-118;-599
2526;-207;-124
2527;-219;-872
2528;-298;-1060
2529;-133;-791
2530;-314;-621
2531;-292;-1052
2532;-305;-1053
2533;-118;-800
2534;-314;-1048
2535;-284;-1058
2536;-303;-1043
2537;-315;-1038
2538;-83;-723
2539;-126;-786
2540;-307;-1033
2541;-124;-652
2542;-293;-1041
2543;-275;-1054
2544;-128;-644
2545;-284;-1046
2546;-295;-516
2547;-116;-792
2548;-278;-1038
2549;-271;-1045
2550;-298;-1031
2551;-287;-1033
2552;-617;-587
2553;342;234
2554;348;222
2555;-107;234
2556;-272;129
2557;-194;181
2558;-266;149
2559;-246;148
2560;-223;170
2561;-357;-217
2562;-269;444
2563;-260;444
2564;56;-573
2565;68;-558
2566;-63;-561
2567;114;-580
2568;-59;-723
2569;47;-567
2570;88;-559
2571;-34;-554
2572;76;-576
2573;36;-562
2574;-187;-590
2575;134;-567
2576;-18;-553
2577;70;-569
2578;398;-179
2579;-14;-562
2580;115;-570
2581;-54;-308
2582;-22;-614
2583;107;-567
2584;-54;-550
2585;-135;-744
2586;28;-555
2587;3;-558
2588;58;-103
2589;-43;-549
2590;14;-630
2591;78;-563
2592;-64;-552
2593;125;-575
2594;11;-565
2595;257;81
2596;-427;-449
2597;-442;-440
2598;-263;-219
2599;-126;1069
2600;-421;176
2601;-424;-271
2602;-631;149
2603;-426;-259
2604;-412;-281
2605;-415;-270
2606;-417;-259
2607;-30;-714
2608;-175;35
2609;-8;-304
2610;-423;-248
2611;-337;-89
2612;-398;-275
2613;116;-643
2614;-402;-283
2615;-46;-273
2616;-404;-259
2617;-411;-252
2618;-414;-242
2619;66;-321
2620;-406;-269
2621;-93;-3
2622;-194;-267
2623;-324;226
2624;-142;208
2625;76;223
2626;-434;362
2627;-118;215
2628;-177;-649
2629;266;-24
2630;263;-321
2631;84;-96
2632;213;3
2633;214;-10
2634;-226;-701
2635;243;-587
2636;-186;658
2637;-5;38
2638;-146;738
2639;-208;838
2640;-220;836
2641;-191;883
2642;-198;833
2643;-201;877
2644;-488;371
2645;-181;875
2646;-210;821
2647;-223;826
2648;-191;872
2649;-754;-486
2650;-746;-509
2651;-755;-505
2652;-755;-475
2653;-755;-496
2654;-745;-481
2655;623;-678
2656;628;-688
2657;641;-670
2658;616;-701
2659;636;-678
2660;630;-670
2661;624;-697
2662;617;-688
2663;-312;-266
2664;-60;-216
2665;-302;-131
2666;-250;-427
2667;-476;-67
2668;-382;140
2669;-205;-771
2670;-255;-963
2671;-265;-956
2672;-245;-957
2673;-177;-493
2674;-256;-953
2675;-212;-525
2676;-252;-946
2677;366;-131
2678;536;-89
2679;538;-108
2680;542;-96
2681;533;-100
2682;538;-79
2683;479;-72
2684;525;-82
2685;525;-92
2686;526;-105
2687;269;31
2688;411;-162
2689;604;-125
2690;604;-146
2691;600;-135
2692;591;-131
2693;594;-144
2694;49;-264
2695;72;-624
2696;-235;312
2697;-485;142
2698;-479;149
2699;-485;131
2700;-476;132
2701;-472;143
2702;-510;-511
2703;-503;-539
2704;-535;-444
2705;-503;-260
2706;-498;-509
2707;-510;-484
2708;-494;-535
2709;-862;219
2710;-509;-499
2711;-490;-515
2712;-393;-14
2713;-502;-518
2714;-519;-458
2715;-518;-478
2716;-484;-531
2717;-530;-464
2718;-517;-504
2719;-491;-524
2720;-536;-456
2721;-502;-528
2722;-527;-452
2723;-525;-497
2724;-878;302
2725;-540;-436
2726;-536;-495
2727;-523;-470
2728;-537;-472
2729;-513;-522
2730;-809;-555
2731;-552;-485
2732;-521;-513
2733;-553;-456
2734;-544;-502
2735;-545;-453
2736;-544;-478
2737;-520;-531
2738;-547;-444
2739;-548;-494
2740;-531;-513
2741;-553;-466
2742;-533;-522
2743;-754;-406
2744;-525;-404
2745;-511;-533
2746;-543;-464
2747;-541;-511
2748;-379;-201
2749;-554;-476
2750;-116;-716
2751;-133;-851
2752;-13;-60
2753;-318;437
2754;-55;413
2755;-39;408
2756;430;-448
2757;488;-559
2758;450;-646
2759;611;-356
2760;612;-340
2761;451;-212
2762;-279;137
2763;-370;-215
2764;-32;-113
2765;-509;-212
2766;-223;118
2767;-256;147
2768;-282;-624
2769;-285;-613
2770;-272;-623
2771;-334;-245
2772;-267;-561
2773;-276;-612
2774;446;356
2775;561;479
2776;571;475
2777;53;90
2778;560;465
2779;570;455
2780;570;465
2781;-321;-651
2782;-419;-516
2783;-431;-820
2784;-178;-578
2785;-429;-810
2786;-502;-754
2787;-419;-820
2788;-420;-810
2789;48;-557
2790;-57;-410
2791;-50;-589
2792;90;-569
2793;219;-58
2794;17;-556
2795;155;-719
2796;790;-436
2797;676;-502
2798;-81;-416
2799;-67;-543
2800;-255;-504
2801;-27;-547
2802;58;-555
2803;96;-553
2804;-499;-500
2805;275;-873
2806;285;-869
2807;239;-888
2808;297;-866
2809;254;-881
2810;263;-877
2811;288;-859
2812;408;-308
2813;108;-556
2814;10;-548
2815;39;-552
2817;124;-564
2818;-56;-540
2819;98;-564
2820;-164;-532
2821;-9;-548
2822;117;-557
2823;-19;-541
2824;837;146
2825;78;-552
2826;-1;-539
2827;-264;77
2828;-249;132
2829;-268;105
2830;-518;293
2831;-294;-50
2832;-274;69
2833;-250;109
2834;436;-241
2835;632;-294
2836;441;-398
2837;227;-890
2838;277;-863
2839;244;-880
2840;69;-445
2841;59;-446
2843;309;-854
2844;264;-868
2845;46;-166
2846;-224;-160
2847;-223;-174
2848;151;-746
2849;-207;-198
2850;-132;-600
2851;-218;-184
2852;474;-524
2853;474;-535
2854;465;-532
2855;453;386
2856;468;-516
2857;-317;-430
2858;514;-366
2859;464;-504
2860;460;-519
2861;-498;-368
2862;-250;-517
2863;21;-546
2864;0;-549
2865;104;-547
2866;-36;-541
2867;255;-536
2868;68;-547
2869;-65;-534
2870;129;-556
2871;256;-525
2872;48;-546
2873;138;589
2874;-288;-164
2875;-87;-155
2876;32;-543
2877;-46;-538
2878;-331;-348
2879;373;99
2880;58;-83
2881;86;-546
2882;332;-393
2883;138;-557
2884;341;-808
2885;333;-805
2886;-13;257
2887;-422;-104
2888;-376;323
2889;-385;313
2890;-865;-459
2891;-1055;-517
2892;-1059;-501
2893;-1047;-528
2894;-1051;-498
2895;-1055;-489
2896;-1051;-509
2897;-528;-408
2898;-1038;-534
2899;-1044;-518
2900;-396;181
2901;130;-645
2902;323;686
2903;313;-806
2904;92;133
2905;550;-252
2906;542;-251
2907;-161;914
2908;-161;905
2909;-172;911
2910;-227;890
2911;-27;1329
2912;-289;1075
2913;-342;853
2914;-271;1079
2915;-267;1070
2916;-279;1075
2917;-260;1077
2918;-399;595
2919;-295;1066
2920;-11;1021
2921;-298;1058
2922;172;454
2923;-250;1076
2924;-264;1050
2925;-45;-748
2926;35;-906
2927;-68;-938
2928;-58;-941
2929;-152;-559
2930;32;-899
2931;-65;-931
2932;-35;266
2933;-506;-412
2934;-494;-423
2935;-43;-320
2936;-207;-176
2937;-215;-168
2938;-185;-208
2939;-53;-322
2940;-501;-233
2941;37;655
2942;-499;-223
2943;113;-2276
2944;113;-2382
2945;101;-2383
2946;121;-2389
2947;100;-2393
2948;112;-2395
2949;292;488
2950;511;163
2951;303;486
2952;-31;248
2953;-212;-475
2954;-339;-628
2955;-330;-623
2956;-327;-633
2957;16;-192
2958;-39;-530
2959;148;-556
2960;-37;-1044
2961;174;-950
2962;163;-945
2963;181;-945
2964;184;-937
2965;169;-938
2966;160;-933
2967;174;-931
2968;311;-517
2969;608;-367
2970;603;-381
2971;610;-325
2972;360;-180
2973;250;-267
2974;569;38
2975;572;29
2976;580;32
2977;341;-233
2978;389;-422
2979;-54;-530
2980;-444;-464
2981;15;-528
2982;-438;-478
2983;112;-542
2984;-28;-535
2985;-500;166
2986;-312;-207
2987;12;-539
2988;-322;-328
2989;-134;538
2990;-185;714
2991;-175;722
2992;-162;722
2993;-172;714
2994;-149;715
2995;-160;714
2996;-152;700
2997;-144;707
2998;-177;697
2999;-161;705
3000;-186;703
3001;-174;705
3002;-165;696
3003;9;554
3004;103;129
3005;-110;382
3006;17;729
3007;-108;637
3008;-54;50
3009;-239;128
3010;-344;398
3011;-752;500
3012;-451;581
3013;-443;510
3014;-470;568
3015;-462;575
3016;-477;561
3017;-454;571
3018;-468;555
3019;-479;551
3020;-461;564
3021;-481;541
3022;-443;576
3023;-274;607
3024;7;360
3025;-265;534
3026;-457;556
3027;0;461
3028;-447;564
3029;-490;-981
3030;-342;-663
3031;-496;-973
3032;-470;-991
3033;-496;-965
3034;-481;-984
3035;-472;-982
3036;-480;-973
3038;-500;-956
3039;266;-359
3040;-486;-964
3041;369;-835
3042;489;-981
3043;563;-718
3044;500;-970
3045;-78;-854
3046;479;-991
3047;483;-972
3048;477;-982
3049;492;-967
3050;469;-992
3051;-239;-294
3052;1445;67
3053;1587;72
3054;1587;61
3055;1592;81
3056;1595;56
3057;1597;68
3058;1587;48
3060;934;251
3061;1580;82
3062;1571;73
3063;1572;59
3064;1578;68
3065;1578;51
3066;922;233
3067;-551;-977
3068;-684;-1094
3069;-676;-1104
3070;-559;-1097
3071;-677;-1091
3072;-372;-427
3073;439;-253
3074;238;-397
3075;521;63
3076;772;451
3077;460;21
3078;757;449
3079;793;415
3080;-432;-439
3081;-446;-426
3082;262;-615
3083;418;-438
3084;365;-786
3085;372;-779
3086;361;-776
3087;358;-674
3088;-160;-502
3089;14;-846
3090;-426;-870
3091;5;-531
3092;-289;-511
3093;-7;-526
3094;53;-535
3095;146;-725
3096;-18;-529
3097;15;-433
3098;165;-723
3099;23;-535
3100;699;-15
3101;879;7
3102;870;12
3103;880;-3
3104;871;-6
3105;865;2
3106;709;960
3107;710;-231
3108;599;-405
3109;372;-553
3110;602;-393
3111;564;-492
3112;545;-533
3113;561;-501
3114;157;-800
3115;554;-522
3116;546;-516
3117;542;-524
3118;-526;-822
3119;-512;-828
3120;-149;-214
3121;-249;-672
3122;-526;-812
3123;-507;-817
3124;-501;-824
3125;-517;-819
3126;-504;-808
3127;-603;-941
3128;-515;-809
3129;-812;-87
3130;-522;-800
3131;-635;-501
3132;-533;-806
3133;-531;-796
3134;-666;-1105
3135;-668;-1095
3136;-272;82
3137;-233;147
3138;-276;111
3139;-221;106
3141;-261;128
3142;-523;-307
3143;-701;-365
3144;-485;-265
3145;-693;-371
3146;-699;-355
3147;-692;-351
3148;-353;-497
3149;-689;-362
3150;332;-828
3151;417;-1022
3152;409;-368
3153;273;-542
3154;425;-1014
3155;407;-1023
3156;420;-1007
3157;398;-1021
3158;399;-1013
3159;410;-1010
3160;-467;-661
3161;-590;-262
3162;-594;-808
3163;-316;-6
3164;-491;17
3165;-482;21
3166;-142;964
3167;-475;33
3168;-70;-6
3169;-133;575
3170;41;248
3171;-342;-147
3172;56;241
3173;229;-880
3174;251;-871
3175;269;-858
3176;237;-874
3177;293;-847
3178;224;-701
3179;269;-1081
3180;281;-853
3181;212;-879
3182;322;-678
3183;328;-672
3184;220;-874
3185;127;9
3186;48;56
3187;-165;276
3188;101;15
3189;57;42
3190;144;6
3191;68;47
3192;459;-48
3193;112;22
3194;38;52
3195;118;13
3196;103;24
3197;74;37
3198;136;1
3199;163;-80
3200;65;170
3201;58;162
3202;604;-348
3203;569;-448
3204;41;-228
3205;-675;-147
3206;601;-360
3207;-19;-96
3208;593;-397
3209;503;-72
3210;595;-341
3211;598;-417
3212;600;-322
3213;597;-372
3214;-368;-575
3215;596;-330
3216;211;-139
3217;604;-336
3218;594;-351
3219;593;-383
3220;587;-326
3221;590;-421
3222;592;-362
3223;218;-131
3224;401;-831
3225;534;-991
3226;527;-1001
3227;515;-1008
3228;520;-995
3229;216;-674
3230;321;-849
3231;84;-435
3232;261;-651
3233;316;-838
3234;310;-831
3235;1010;170
3236;820;344
3237;1008;183
3238;1016;177
3239;-701;-76
3240;-930;-41
3241;-282;-335
3242;-437;-388
3243;-100;-423
3244;-429;-398
3245;-430;-383
3246;-93;-415
3247;-421;-386
3248;-419;-396
3249;200;-565
3250;593;-432
3251;373;-711
3252;432;-431
3253;590;-410
3254;585;-337
3255;422;-643
3256;586;-371
3257;353;-485
3258;584;-430
3259;585;-347
3260;584;-400
3261;585;-389
3262;352;-180
3263;346;-481
3264;210;535
3265;224;542
3266;377;67
3267;374;83
3268;347;90
3269;-329;126
3270;48;241
3271;-111;221
3272;173;239
3273;-333;-137
3274;-44;317
3275;-116;285
3276;34;241
3277;-285;216
3278;63;235
3279;572;-84
3280;572;-73
3281;593;-232
3282;577;-94
3283;412;-197
3284;188;-52
3285;103;188
3286;318;15
3287;421;42
3288;228;-869
3289;243;-864
3290;889;54
3291;128;-811
3292;263;-851
3293;243;-854
3294;234;-861
3295;273;-847
3296;211;-868
3297;-136;-261
3298;297;-856
3299;220;-863
3300;282;-842
3301;218;-888
3302;253;-853
3303;292;-837
3304;528;-620
3305;525;-629
3306;516;-631
3307;514;-640
3308;-286;-375
3309;658;498
3310;661;487
3311;651;504
3312;161;522
3313;636;500
3314;641;508
3315;637;490
3316;642;480
3317;650;472
3318;647;494
3319;651;484
3320;659;475
3321;-7;319
3322;-168;581
3323;-9;99
3324;-159;252
3325;-338;532
3326;-146;578
3327;116;354
3328;-155;580
3329;-137;580
3330;-584;289
3331;-177;577
3332;-163;573
3333;-65;712
3334;-512;560
3335;-150;569
3336;-306;377
3337;-509;551
3338;-249;428
3339;-295;378
3340;-303;385
3341;-160;563
3342;135;13
3343;58;52
3344;121;1
3345;-443;141
3346;35;93
3347;146;-8
3348;-643;76
3349;-838;140
3350;-831;150
3351;-529;126
3352;-837;130
3353;-221;274
3355;-828;141
3356;-815;310
3357;-504;373
3358;-454;264
3359;-461;333
3360;-502;-26
3361;-820;149
3362;-827;129
3363;-309;-331
3364;-695;376
3365;-499;325
3366;-499;-34
3367;-813;144
3368;163;-139
3369;-56;-358
3370;78;-63
3371;264;128
3372;-248;398
3373;414;224
3374;415;212
3375;405;223
3376;327;-95
3377;406;212
3378;-142;-420
3379;-88;-262
3380;-268;-538
3381;-268;-548
3382;-258;-555
3383;-258;-545
3384;-246;-555
3385;-102;-476
3386;-248;-546
3387;-259;-535
3388;-60;-574
3389;58;-544
3390;120;-537
3391;-479;253
3392;75;-540
3393;-664;-408
3394;-456;536
3395;-454;515
3396;-447;530
3397;-471;522
3398;-437;569
3399;-265;506
3400;-463;515
3401;-449;545
3402;-478;530
3403;-458;546
3404;573;675
3405;-299;222
3406;-428;567
3407;-442;538
3408;-430;550
3409;-438;548
3410;-465;531
3411;-423;558
3412;-752;366
3413;-457;525
3414;-447;555
3415;-472;537
3416;-284;511
3417;-436;559
3418;-58;953
3419;-435;582
3420;-465;-217
3421;-660;-256
3422;-347;-50
3423;-654;-264
3424;-659;-245
3425;-654;-235
3426;-648;-255
3427;-642;-240
3428;-649;-246
3429;-641;-263
3430;-638;-252
3431;113;-121
3432;238;-77
3433;75;-329
3434;579;-410
3435;582;-380
3436;583;-360
3437;97;433
3438;85;434
3439;98;425
3440;85;425
3441;-403;-245
3442;-396;-256
3443;-393;-267
3444;33;-532
3445;94;-542
3446;-29;-525
3447;170;-549
3448;55;-524
3449;-35;-401
3450;120;-548
3451;-6;-515
3452;175;436
3453;383;59
3454;363;87
3455;581;-419
3456;476;-163
3457;575;-363
3458;575;-397
3459;-258;-43
3460;-308;-939
3461;-328;-933
3462;-316;-933
3463;-334;-923
3464;-337;-914
3465;-883;496
3466;-1068;557
3467;-484;907
3468;-1063;565
3469;-527;-205
3470;-1065;574
3471;-1064;547
3472;-1060;584
3473;-1061;535
3474;-1057;555
3475;-1050;583
3476;-1054;539
3477;-1050;593
3478;-1054;572
3479;-194;245
3480;-432;419
3481;-1050;562
3482;-59;672
3483;-792;270
3484;-1050;547
3485;-1038;542
3486;-1031;550
3487;-1024;530
3488;-1036;560
3489;-1043;523
3490;-1052;526
3491;-1041;579
3492;-1008;569
3493;-1021;602
3494;-1011;587
3495;-1016;576
3496;-1029;597
3497;-1010;555
3498;-1038;600
3499;-1034;571
3500;-1027;540
3501;-1041;590
3502;-1034;531
3503;-1042;552
3504;-1045;535
3505;-1033;521
3506;-1043;568
3507;-1024;568
3508;-1025;558
3509;-1032;586
3510;-1016;563
3511;-1013;596
3512;-1022;589
3513;-1016;540
3514;-1026;579
3515;-1018;549
3516;-809;782
3517;-617;237
3519;-1006;579
3520;199;122
3521;274;252
3522;283;250
3523;290;244
3524;-80;-487
3525;291;232
3526;271;244
3527;283;235
3528;-115;621
3529;88;97
3530;160;685
3531;226;582
3532;177;681
3533;168;680
3534;150;685
3535;3;929
3536;185;674
3537;184;585
3538;191;666
3539;175;670
3540;117;316
3541;148;676
3542;128;674
3543;166;652
3544;145;650
3545;175;655
3546;157;661
3547;98;689
3548;187;655
3549;161;673
3550;116;517
3551;155;651
3552;144;660
3553;167;664
3554;151;668
3555;-6;930
3556;181;662
3557;-902;446
3558;137;681
3559;139;671
3560;-198;324
3561;133;662
3562;124;663
3563;397;37
3564;133;652
3565;175;582
3566;-4;921
3567;122;717
3568;335;426
3569;344;428
3570;329;432
3571;71;834
3572;341;438
3573;346;1011
3574;197;738
3575;332;480
3576;336;468
3577;236;22
3578;344;472
3579;355;446
3580;354;457
3581;351;466
3582;346;449
3583;-256;494
3584;343;459
3585;333;456
3586;335;445
3587;322;434
3588;-239;357
3589;327;446
3590;114;425
3591;59;298
3592;324;458
3593;328;468
3594;316;461
3595;320;473
3596;324;489
3597;318;445
3598;-88;473
3599;319;483
3600;-208;-302
3601;-488;-89
3602;-523;-147
3603;-492;-99
3604;-482;-98
3605;-353;106
3606;-476;-89
3607;-258;329
3608;-339;470
3609;-231;550
3610;-329;470
3611;-340;460
3612;-321;465
3613;-332;458
3614;-110;-697
3615;0;-1024
3616;74;-775
3617;7;-1018
3618;-117;-691
3619;6;-1009
3620;-5;-1015
3621;214;161
3622;363;272
3623;373;262
3624;371;242
3625;366;254
3626;363;244
3627;354;271
3628;358;260
3629;-198;-945
3630;-241;-1143
3631;-257;-1136
3632;-229;-1142
3633;-247;-1136
3634;-236;-1133
3635;-217;-1137
3636;-225;-1132
3637;-214;-1126
3638;-171;-1051
3639;-229;-1114
3640;-220;-1119
3641;-230;-1124
3642;-258;-1117
3643;-241;-1123
3644;-261;-1126
3645;-250;-1125
3646;-239;-1112
3647;-249;-1113
3648;-3;495
3649;-294;106
3651;-188;349
3652;-256;138
3653;-299;90
3654;-207;158
3655;-294;122
3656;-259;96
3657;-239;166
3658;-291;96
3659;-197;157
3660;-5;487
3661;-297;78
3662;-187;174
3663;-284;128
3664;-233;121
3665;-247;171
3666;-279;120
3667;-172;175
3668;295;-155
3669;299;-168
3670;296;-180
3671;289;-162
3672;285;-150
3673;287;-183
3674;288;-172
3675;274;144
3676;278;-155
3677;280;-168
3678;19;-40
3679;18;484
3680;18;470
3681;9;474
3682;25;476
3683;8;482
3684;-205;-167
3685;69;159
3686;-66;-321
3687;-209;-190
3688;-147;-185
3689;-38;-210
3690;-213;-222
3691;-155;-142
3692;-197;-191
3693;-157;-197
3694;498;217
3695;507;207
3696;495;209
3697;484;215
3698;454;524
3699;500;200
3700;486;197
3701;509;195
3702;493;191
3703;485;205
3704;368;74
3705;357;73
3706;373;58
3707;-591;-31
3708;-594;-21
3709;32;1114
3710;58;1285
3711;80;1285
3712;68;1286
3713;63;1273
3714;76;1268
3715;53;1277
3716;90;1267
3717;84;1275
3718;72;1278
3719;94;1276
3720;-106;320
3721;94;1257
3722;104;1255
3723;101;1266
3724;-493;859
3725;82;1259
3726;100;1244
3727;91;1248
3728;68;1262
3729;81;1244
3730;89;1237
3731;75;1252
3732;-607;1142
3733;47;1260
3734;54;1252
3735;62;1243
3736;47;1270
3737;73;1239
3738;65;1252
3739;57;1264
3740;-170;-210
3741;-180;-150
3742;0;-228
3743;-185;-184
3744;-196;-161
3745;-198;-204
3746;-69;-273
3747;52;945
3748;65;939
3749;54;936
3750;785;867
3752;63;930
3753;80;934
3754;93;932
3755;101;925
3756;-148;442
3757;109;931
3758;80;924
3759;-123;345
3760;89;922
3761;70;925
3762;-159;-208
3763;-181;-138
3764;-185;-160
3765;-173;-187
3766;-157;-103
3767;-197;-183
3768;-168;-135
3769;-191;-150
3770;-158;-154
3771;-148;-94
3772;17;-701
3773;-2;-896
3774;-256;-694
3775;-15;-897
3776;-38;-374
3778;-20;-878
3779;-9;-888
3780;-29;-885
3781;-21;-889
3782;0;-882
3783;-9;-878
3784;6;-890
3785;103;-145
3786;-914;-72
3787;111;-530
3788;-603;-621
3789;142;-548
3790;3;-522
3791;42;-539
3792;-135;-736
3793;-27;-514
3794;319;-532
3795;43;-517
3796;-57;-518
3797;-181;-523
3798;-35;-507
3799;44;-528
3800;92;-530
3801;-46;-512
3802;-231;136
3803;-232;173
3804;-301;113
3805;-178;152
3806;-267;139
3807;-317;-409
3808;-206;182
3809;42;-82
3810;-214;126
3811;-256;166
3812;-288;114
3813;-306;367
3814;-292;132
3816;-283;103
3817;-224;181
3818;-314;101
3819;-186;159
3820;-286;151
3821;-304;71
3822;-214;177
3823;-443;-173
3824;-237;-587
3825;-241;-578
3826;-231;-577
3827;-227;-586
3828;364;65
3829;339;66
3830;372;49
3831;381;75
3832;361;56
3833;357;82
3834;345;82
3835;-311;-921
3836;-328;-909
3837;-304;-929
3838;-321;-925
3839;-323;-917
3840;-296;-934
3841;-304;-914
3842;-289;-925
3843;-297;-920
3844;-315;-911
3845;577;-7
3846;789;29
3847;291;277
3848;-184;-370
3849;-219;-378
3850;-591;161
3851;-539;-170
3852;-578;282
3853;-568;160
3854;-576;148
3855;-588;130
3856;-552;172
3857;29;728
3858;-581;139
3859;-455;-75
3860;-498;335
3861;-539;180
3862;-558;162
3863;-570;282
3864;91;24
3865;34;44
3866;137;-13
3867;79;28
3868;50;34
3869;130;-5
3870;47;45
3871;112;7
3872;86;36
3873;-1109;910
3874;-1263;1015
3875;-1269;997
3876;-1271;987
3877;-644;514
3878;-1264;1005
3879;-1268;979
3880;-1262;972
3881;-1260;964
3882;-968;1411
3883;-539;740
3884;-1252;993
3885;-1255;1016
3886;-1255;1002
3887;-1261;989
3888;-1247;1028
3889;-1246;1019
3890;-1245;985
3891;-1242;998
3892;-1249;972
3893;-1246;1008
3894;-574;350
3895;-1239;964
3896;-1254;980
3897;-1249;962
3898;-1236;990
3899;-1239;977
3900;-1220;994
3901;-1217;1005
3902;-1226;1007
3903;-1230;998
3904;-1220;1017
3905;-1224;976
3906;-1225;1028
3907;-1230;1017
3908;-1229;985
3909;-1233;1032
3910;-1232;970
3911;-1237;1008
3912;-1237;1023
3913;-893;503
3914;-961;1415
3915;-1210;1018
3916;-1208;1008
3917;-1215;1028
3918;-1216;984
3919;-1210;996
3920;-39;176
3921;5;173
3922;283;-486
3923;-14;175
3924;23;170
3925;-25;176
3926;356;-199
3927;339;-204
3928;345;-212
3929;353;-189
3930;336;-216
3931;351;-205
3932;288;650
3933;328;-212
3934;325;-203
3935;312;-489
3936;333;-197
3937;341;-184
3938;326;-190
3939;332;-182
3940;-676;1710
3941;-738;1829
3942;-726;1831
3943;-745;1835
3944;-732;1840
3945;-710;1837
3946;-743;1846
3947;-700;1842
3948;-712;1848
3949;-718;1857
3950;-691;1855
3951;-725;1864
3952;-687;1864
3953;-688;1844
3954;-724;1849
3955;-678;1847
3956;-700;1851
3957;-680;1857
3958;-596;1381
3959;-735;1850
3960;-696;1866
3961;-594;1374
3962;-734;1858
3963;-706;1869
3964;-715;1867
3965;-719;1839
3966;-679;1837
3967;-700;1832
3968;-688;1833
3969;-735;1821
3970;-716;1827
3971;-713;1818
3972;-725;1819
3973;-187;1470
3974;-692;1824
3975;-703;1822
3976;54;227
3977;36;232
3978;-62;21
3979;63;225
3980;-429;658
3981;45;230
3982;25;239
3983;-100;-658
3984;-172;-843
3985;-163;-851
3986;-164;-838
3987;-155;-846
3988;-283;-429
3989;-49;-718
3990;-61;-713
3991;266;199
3992;231;36
3993;324;31
3994;273;190
3995;319;40
3996;303;-466
3997;-480;-19
3998;-487;-29
3999;459;-274
4001;-470;-14
4002;-478;-32
4003;-486;-40
4004;-375;30
4005;-490;-49
4006;-465;-6
4007;-522;214
4008;-472;-25
4009;5;-127
4010;239;94
4011;-453;-7
4012;-452;-31
4013;-472;-39
4014;-458;-15
4015;-461;-24
4016;-450;-20
4017;-463;-34
4019;-212;-421
4020;-667;34
4021;-502;-489
4022;-478;-523
4023;-247;-509
4024;-38;-518
4025;-492;-494
4026;-530;-431
4027;-513;-466
4028;-238;-519
4029;-523;-441
4030;-487;-503
4031;161;236
4032;207;376
4033;197;381
4034;188;378
4035;212;364
4036;193;369
4037;202;366
4038;-344;-877
4039;-323;-874
